Filename,File Size,Creation Date,Original Path
Love is rubbish Let's Get Trashy_transcript.txt,1.58 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy
Love is rubbish Let's Get Trashy_analysis.txt,3.48 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy
Love is rubbish Let's Get Trashy (Remix)317_transcript.txt,1.62 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)317
Love is rubbish Let's Get Trashy (Remix)317_analysis.txt,3.39 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)317
No More Love Songs246_transcript.txt,492.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/No More Love Songs246
No More Love Songs246_analysis.txt,2.98 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/No More Love Songs246
Dance Like Nobody's Watching (Remastered)_analysis.txt,3.49 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Dance Like Nobody's Watching (Remastered)
Dance Like Nobody's Watching (Remastered)_transcript.txt,1.09 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Dance Like Nobody's Watching (Remastered)
Beautiful_Mess_v4_transcript.txt,1.66 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Beautiful_Mess_v4
Beautiful_Mess_v4_analysis.txt,3.15 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Beautiful_Mess_v4
Heartbeats_in_the_Dark-v4_transcript.txt,2.46 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heartbeats_in_the_Dark-v4
Heartbeats_in_the_Dark-v4_analysis.txt,3.86 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heartbeats_in_the_Dark-v4
Love is rubbish Let's Get Trashy (Remix)304 (1)_transcript.txt,1.60 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)304 (1)
Love is rubbish Let's Get Trashy (Remix)304 (1)_analysis.txt,3.53 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)304 (1)
Love is rubbish Let's Get Trashy (Remix)319_analysis.txt,2.54 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)319
Love is rubbish Let's Get Trashy (Remix)319_transcript.txt,1.40 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)319
in This aLLey Where i HiDe-oG (Remix)319_transcript.txt,1022.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)319
in This aLLey Where i HiDe-oG (Remix)319_analysis.txt,2.96 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)319
witched Road (Remix)337_transcript.txt,1.65 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/witched Road (Remix)337
witched Road (Remix)337_analysis.txt,3.60 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/witched Road (Remix)337
Echoes of Moonlight-in-this-alley_transcript.txt,1.11 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Echoes of Moonlight-in-this-alley
Echoes of Moonlight-in-this-alley_analysis.txt,3.56 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Echoes of Moonlight-in-this-alley
Willow_whispers-og_transcript.txt,1.36 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-og
Willow_whispers-og_analysis.txt,1.24 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-og
Junkyard Dream Symphony5_transcript.txt,722.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Junkyard Dream Symphony5
Junkyard Dream Symphony5_analysis.txt,3.49 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Junkyard Dream Symphony5
Recycled_Symphony2_transcript.txt,1.41 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Recycled_Symphony2
Recycled_Symphony2_analysis.txt,3.50 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Recycled_Symphony2
in This aLLey Where i HiDe-oG (Remix)-grity300_analysis.txt,3.13 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)-grity300
in This aLLey Where i HiDe-oG (Remix)-grity300_transcript.txt,912.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)-grity300
Heartbeats in the Dark2 (Remastered)_transcript.txt,2.08 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heartbeats in the Dark2 (Remastered)
Heartbeats in the Dark2 (Remastered)_analysis.txt,3.58 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heartbeats in the Dark2 (Remastered)
in This aLLey Where i HiDe-oG (Remix)-grity309_analysis.txt,3.28 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)-grity309
in This aLLey Where i HiDe-oG (Remix)-grity309_transcript.txt,1.57 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)-grity309
bite in the night314_analysis.txt,3.16 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/bite in the night314
bite in the night314_transcript.txt,1.25 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/bite in the night314
Powerful154_transcript.txt,1.01 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Powerful154
Powerful154_analysis.txt,3.42 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Powerful154
Dusty_Rhymes_and_Grime_analysis.txt,3.46 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Dusty_Rhymes_and_Grime
Dusty_Rhymes_and_Grime_transcript.txt,2.14 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Dusty_Rhymes_and_Grime
Kings and Queens of Litter (Remastered)1_transcript.txt,1.51 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Kings and Queens of Litter (Remastered)1
Kings and Queens of Litter (Remastered)1_analysis.txt,3.49 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Kings and Queens of Litter (Remastered)1
Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2_analysis.txt,2.48 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2
Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2_transcript.txt,1.84 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2
in_This_aLLey_Where_i_HiDe_analysis.txt,2.78 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in_This_aLLey_Where_i_HiDe
in_This_aLLey_Where_i_HiDe_transcript.txt,1.71 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in_This_aLLey_Where_i_HiDe
Love is rubbish Let's Get Trashy (Remix)318_transcript.txt,1.57 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)318
Love is rubbish Let's Get Trashy (Remix)318_analysis.txt,2.94 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)318
In The Hollow245_transcript.txt,869.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/In The Hollow245
In The Hollow245_analysis.txt,3.02 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/In The Hollow245
No More Love Songs249_transcript.txt,1.99 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/No More Love Songs249
No More Love Songs249_analysis.txt,2.79 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/No More Love Songs249
in_this_alley_where_i_Hide_-_LIVE-stadium 2_analysis.txt,2.23 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in_this_alley_where_i_Hide_-_LIVE-stadium 2
in_this_alley_where_i_Hide_-_LIVE-stadium 2_transcript.txt,1.10 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in_this_alley_where_i_Hide_-_LIVE-stadium 2
Sammy's Serenade (Remastered)2_transcript.txt,2.09 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Sammy's Serenade (Remastered)2
Sammy's Serenade (Remastered)2_analysis.txt,3.62 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Sammy's Serenade (Remastered)2
No More Love Songs - Encore (Remastered)_analysis.txt,2.96 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/No More Love Songs - Encore (Remastered)
No More Love Songs - Encore (Remastered)_transcript.txt,2.56 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/No More Love Songs - Encore (Remastered)
Love is rubbish Let's Get Trashy (Remix)329_analysis.txt,2.96 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)329
Love is rubbish Let's Get Trashy (Remix)329_transcript.txt,1.53 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)329
Sammys_Serenade_(Remastered)_analysis.txt,1.60 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Sammys_Serenade_(Remastered)
Sammys_Serenade_(Remastered)_transcript.txt,2.12 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Sammys_Serenade_(Remastered)
in This aLLey Where i HiDe-oG (Remix)-grity308_analysis.txt,3.48 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)-grity308
in This aLLey Where i HiDe-oG (Remix)-grity308_transcript.txt,1.51 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)-grity308
Island of Dreams (1)_analysis.txt,2.72 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Island of Dreams (1)
Island of Dreams (1)_transcript.txt,2.67 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Island of Dreams (1)
Junkyard_Symphony_Scraps2_(Remastered)_analysis.txt,1.15 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Junkyard_Symphony_Scraps2_(Remastered)
The_Sound_of_Ancestors_(Remastered)1_analysis.txt,1.42 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/The_Sound_of_Ancestors_(Remastered)1
The_Sound_of_Ancestors_(Remastered)1_transcript.txt,1.43 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/The_Sound_of_Ancestors_(Remastered)1
Bite in the Night-1_analysis.txt,3.66 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Bite in the Night-1
Bite in the Night-1_transcript.txt,1.57 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Bite in the Night-1
in-this--aLLey-where-i-hiDe_1_1_analysis.txt,2.92 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in-this--aLLey-where-i-hiDe_1_1
Moonlit Reverie_analysis.txt,3.34 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Moonlit Reverie
Moonlit Reverie_transcript.txt,2.98 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Moonlit Reverie
Willow_whispers-folk-355_analysis.txt,1.61 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-folk-355
Willow_whispers-folk-355_transcript.txt,713.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-folk-355
Moonly Alley2_transcript.txt,656.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Moonly Alley2
Moonly Alley2_analysis.txt,3.60 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Moonly Alley2
bite in the night152_analysis.txt,2.97 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/bite in the night152
bite in the night152_transcript.txt,309.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/bite in the night152
Junkyard symphony from hearts_transcript.txt,1.75 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Junkyard symphony from hearts
Junkyard symphony from hearts_analysis.txt,3.46 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Junkyard symphony from hearts
"Love is Rubbish, and Rubbish is Love_analysis.txt",3.78 KB,06-02-25,"/Users/steven/Music/nocTurneMeLoDieS/Media/Love is Rubbish, and Rubbish is Love"
"Love is Rubbish, and Rubbish is Love_transcript.txt",1.62 KB,06-02-25,"/Users/steven/Music/nocTurneMeLoDieS/Media/Love is Rubbish, and Rubbish is Love"
Love is rubbish Let's Get Trashy (Remix)308_transcript.txt,1.55 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)308
Love is rubbish Let's Get Trashy (Remix)308_analysis.txt,3.16 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)308
Love is rubbish Let's Get Trashy (Remix)306_transcript.txt,1.61 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)306
Love is rubbish Let's Get Trashy (Remix)306_analysis.txt,3.42 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)306
in This aLLey Where i HiDe-oG (Remix)301_transcript.txt,951.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)301
in This aLLey Where i HiDe-oG (Remix)301_analysis.txt,3.12 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)301
Moonlight's Promise_analysis.txt,3.74 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Moonlight's Promise
Moonlight's Promise_transcript.txt,1.55 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Moonlight's Promise
Heartbeats in the Dark (Remastered)_transcript.txt,2.46 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heartbeats in the Dark (Remastered)
Heartbeats in the Dark (Remastered)_analysis.txt,3.34 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heartbeats in the Dark (Remastered)
From_Ashes_I_Will_Rise_analysis.txt,3.53 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/From_Ashes_I_Will_Rise
From_Ashes_I_Will_Rise_transcript.txt,1.65 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/From_Ashes_I_Will_Rise
Heartbeats_in_the_Dark2-v4_analysis.txt,3.88 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heartbeats_in_the_Dark2-v4
Heartbeats_in_the_Dark2-v4_transcript.txt,1.98 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heartbeats_in_the_Dark2-v4
In The Hollow239_analysis.txt,2.87 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/In The Hollow239
In The Hollow239_transcript.txt,929.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/In The Hollow239
Love in Imperfection (Remastered)_transcript.txt,1.62 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love in Imperfection (Remastered)
Love in Imperfection (Remastered)_analysis.txt,3.46 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love in Imperfection (Remastered)
Live fast Eat Trash_transcript.txt,1.85 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Live fast Eat Trash
Live fast Eat Trash_analysis.txt,3.57 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Live fast Eat Trash
Bite in the Night_transcript.txt,1.57 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Bite in the Night
Bite in the Night_analysis.txt,3.36 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Bite in the Night
Echoes of Moonlight (Remastered)-in-this-alley_transcript.txt,1.09 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Echoes of Moonlight (Remastered)-in-this-alley
Echoes of Moonlight (Remastered)-in-this-alley_analysis.txt,2.81 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Echoes of Moonlight (Remastered)-in-this-alley
Willow_whispers-feelers-chill (Remastered)_transcript.txt,1.37 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-feelers-chill (Remastered)
Willow_whispers-feelers-chill (Remastered)_analysis.txt,3.20 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-feelers-chill (Remastered)
Willow Tree (Remix)-103_transcript.txt,552.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow Tree (Remix)-103
Willow Tree (Remix)-103_analysis.txt,3.21 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow Tree (Remix)-103
Moonly Alley4_transcript.txt,430.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Moonly Alley4
Moonly Alley4_analysis.txt,3.25 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Moonly Alley4
Moonly Alley3_transcript.txt,537.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Moonly Alley3
Moonly Alley3_analysis.txt,3.58 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Moonly Alley3
Love is rubbish Let's Get Trashy (Remix)331_analysis.txt,3.19 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)331
Love is rubbish Let's Get Trashy (Remix)331_transcript.txt,1.37 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)331
in This aLLey Where i HiDe-oG (Remix)-grity343_analysis.txt,3.39 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)-grity343
in This aLLey Where i HiDe-oG (Remix)-grity343_transcript.txt,1.58 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)-grity343
Enchanted_Woods_Song_Adventure_analysis.txt,3.13 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Enchanted_Woods_Song_Adventure
Enchanted_Woods_Song_Adventure_transcript.txt,2.61 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Enchanted_Woods_Song_Adventure
Echoes_in_the_Alley_analysis.txt,3.16 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Echoes_in_the_Alley
Echoes_in_the_Alley_transcript.txt,1.61 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Echoes_in_the_Alley
echoes_of_moonlight_song_lyrics_transcript.txt,1.09 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/echoes_of_moonlight_song_lyrics
echoes_of_moonlight_song_lyrics_analysis.txt,3.08 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/echoes_of_moonlight_song_lyrics
In The Hollow238_analysis.txt,3.49 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/In The Hollow238
In The Hollow238_transcript.txt,1.17 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/In The Hollow238
Heartbeats in the Dark2_transcript.txt,2.02 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heartbeats in the Dark2
Heartbeats in the Dark2_analysis.txt,3.03 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heartbeats in the Dark2
in This aLLey Where i HiDe-oG (Remix)309_transcript.txt,604.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)309
in This aLLey Where i HiDe-oG (Remix)309_analysis.txt,2.83 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)309
Love in Imperfection (Remastered)2_transcript.txt,1.59 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love in Imperfection (Remastered)2
Love in Imperfection (Remastered)2_analysis.txt,3.48 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love in Imperfection (Remastered)2
Where-Shadows-Play_analysis.txt,3.12 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Where-Shadows-Play
Where-Shadows-Play_transcript.txt,3.57 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Where-Shadows-Play
Willow_whispers-feelers-chill-lady_transcript.txt,1.24 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-feelers-chill-lady
Willow_whispers-feelers-chill-lady_analysis.txt,1.62 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-feelers-chill-lady
Sammy's Serenade-og_analysis.txt,3.21 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Sammy's Serenade-og
Sammy's Serenade-og_transcript.txt,2.09 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Sammy's Serenade-og
echoes_of_yesterday_remastered_analysis.txt,3.42 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/echoes_of_yesterday_remastered
echoes_of_yesterday_remastered_transcript.txt,1.34 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/echoes_of_yesterday_remastered
No More Love Songs (Remastered)-58_transcript.txt,509.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/No More Love Songs (Remastered)-58
No More Love Songs (Remastered)-58_analysis.txt,3.50 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/No More Love Songs (Remastered)-58
Willow_whispers-feels_transcript.txt,612.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-feels
Willow_whispers-feels_analysis.txt,1.08 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-feels
in This aLLey Where i HiDe-oG (Remix)-grity254_transcript.txt,1.47 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)-grity254
in This aLLey Where i HiDe-oG (Remix)-grity254_analysis.txt,3.56 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)-grity254
Willow Tree (Remix)256_transcript.txt,1.40 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow Tree (Remix)256
Willow Tree (Remix)256_analysis.txt,3.47 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow Tree (Remix)256
Sammy's Serenade (Remastered)_transcript.txt,2.10 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Sammy's Serenade (Remastered)
Sammy's Serenade (Remastered)_analysis.txt,3.58 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Sammy's Serenade (Remastered)
in This aLLey Where i HiDe-oG (Remix)244_transcript.txt,931.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)244
in This aLLey Where i HiDe-oG (Remix)244_analysis.txt,3.03 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)244
Willow_whispers-v4-crop_transcript.txt,839.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-v4-crop
Willow_whispers-v4-crop_analysis.txt,3.46 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-v4-crop
bite in the night247_analysis.txt,3.38 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/bite in the night247
bite in the night247_transcript.txt,988.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/bite in the night247
imperfection313_transcript.txt,430.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/imperfection313
imperfection313_analysis.txt,3.19 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/imperfection313
No More Love Songs (Remastered)-p2_analysis.txt,3.35 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/No More Love Songs (Remastered)-p2
No More Love Songs (Remastered)-p2_transcript.txt,822.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/No More Love Songs (Remastered)-p2
Love_in_Imperfection_(Remastered)2_transcript.txt,1.59 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love_in_Imperfection_(Remastered)2
Love_in_Imperfection_(Remastered)2_analysis.txt,1.69 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love_in_Imperfection_(Remastered)2
Love is rubbish Let's Get Trashy (Remix)304-acoustic-FOLK-rock_transcript.txt,1.56 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)304-acoustic-FOLK-rock
Love is rubbish Let's Get Trashy (Remix)304-acoustic-FOLK-rock_analysis.txt,3.02 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)304-acoustic-FOLK-rock
Folk Song of a Dark Traveler234_analysis.txt,3.27 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Folk Song of a Dark Traveler234
Folk Song of a Dark Traveler234_transcript.txt,939.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Folk Song of a Dark Traveler234
Love is rubbish Let's Get Trashy (Remix)318 (1)_analysis.txt,3.56 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)318 (1)
Love is rubbish Let's Get Trashy (Remix)318 (1)_transcript.txt,1.82 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)318 (1)
in_this_alley_where_i_Hide_-_LIVE-broken_transcript.txt,1.14 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in_this_alley_where_i_Hide_-_LIVE-broken
in_this_alley_where_i_Hide_-_LIVE-broken_analysis.txt,3.40 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in_this_alley_where_i_Hide_-_LIVE-broken
Love is rubbish Let's Get Trashy (Remix)244_analysis.txt,3.70 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)244
Love is rubbish Let's Get Trashy (Remix)244_transcript.txt,2.10 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)244
Willow_whispers-feelers-chill (3)_transcript.txt,323.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-feelers-chill (3)
