Filename,File Size,Creation Date,Width,Height,DPI_X,DPI_Y,Original Path
GalacticGolfSwing.jpeg,89.93 KB,06-01-25,1024,1024,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/GalacticGolfSwing.jpeg
HustleAndFunFiesta.jpeg,84.94 KB,06-01-25,1024,1024,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/HustleAndFunFiesta.jpeg
de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-281.jpeg,277.70 KB,06-01-25,1024,1024,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-281.jpeg
g-B-j90vSbehyC8iXNTnYg.jpeg,296.61 KB,06-01-25,1196,1920,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/g-B-j90vSbehyC8iXNTnYg.jpeg
EjXNqGGHRrSoJM69EBiGVg.jpeg,189.59 KB,06-01-25,1080,1920,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/EjXNqGGHRrSoJM69EBiGVg.jpeg
de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-11.jpg,321.49 KB,06-01-25,1077,1920,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-11.jpg
de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-963.jpg,120.72 KB,06-01-25,1077,1920,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-963.jpg
de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-977.jpg,241.87 KB,06-01-25,1200,1920,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-977.jpg
de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-495-1.jpeg,186.01 KB,06-01-25,1196,1920,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-495-1.jpeg
Afm34HnLSRG2PCTAXvXGtQ.jpeg,271.75 KB,06-01-25,1196,1920,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/Afm34HnLSRG2PCTAXvXGtQ.jpeg
de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-787.jpg,28.99 KB,06-01-25,720,403,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-787.jpg
de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-39.jpg,293.07 KB,06-01-25,1200,1920,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-39.jpg
-N4EgZEnT9KSNFp4RE3b6Q.jpeg,187.52 KB,06-01-25,1080,1920,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/-N4EgZEnT9KSNFp4RE3b6Q.jpeg
de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-669.jpeg,405.84 KB,06-01-25,1196,1920,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-669.jpeg
de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-806-3.jpeg,211.53 KB,06-01-25,1024,1024,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-806-3.jpeg
vAUkB5suTMyMsn3In3x_3A.jpeg,97.72 KB,06-01-25,1024,1024,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/vAUkB5suTMyMsn3In3x_3A.jpeg
de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-686.jpeg,127.81 KB,06-01-25,1080,1920,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-686.jpeg
SCSTltliRJiZGec3SYyqgQ.jpeg,181.56 KB,06-01-25,1024,1024,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/SCSTltliRJiZGec3SYyqgQ.jpeg
7MHB2mkAQ6OoO-7OM6Y9LQ.jpeg,210.20 KB,06-01-25,1196,1920,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/7MHB2mkAQ6OoO-7OM6Y9LQ.jpeg
de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-641-1.jpeg,581.33 KB,06-01-25,1196,1920,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-641-1.jpeg
de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-110-1.jpeg,383.99 KB,06-01-25,1077,1920,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-110-1.jpeg
de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-929-1.jpeg,52.84 KB,06-01-25,1024,1024,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-929-1.jpeg
L9bc_M74T6aZVnTERerY6A.jpeg,372.02 KB,06-01-25,1080,1920,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/L9bc_M74T6aZVnTERerY6A.jpeg
